event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,ip_status,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score_numeric,risk_level,geo_location
IAM00019543,2026-09-07 12:34:08,EMP11354,vedika.de89,Sales,LOGIN_FAILURE,OTP,10.139.121.0,VALID_PRIVATE,,DEV57432,SID637542,False,,15.0,,UNKNOWN
IAM00014770,2026-08-11 22:49:18,EMP12819,chakradhar.nagi26,R&D,MFA_FAILURE,BIOMETRIC,172.16.139.104,VALID_PRIVATE,WS-12819,DEV88309,,False,MFA_FAILED,46.0,,PUNJAB
IAM00002413,2026-08-04 20:51:51,EMP10318,saumya.mody46,IT,LOGIN_SUCCESS,SSO,57-0.253.231,MALFORMED,LPT-10318,DEV60324,SID541678,True,,50.0,,INDIA
IAM00011372,2026-09-03 13:34:22,EMP11384,daniel.bains55,Legal,MFA_FAILURE,BIOMETRIC,,MISSING,WS-11384,DEV73636,,False,WRONG_PASSWORD,23.0,,UNKNOWN
IAM00010642,,EMP10830,warjas_wason49,Procurement,PASSWORD_RESET,CERTIFICATE,33.45.43.127.0,MALFORMED,VDR-10830,DEV22809,,True,,16.0,,INDIA
IAM00014657,2026-08-22 15:45:00,EMP10472,aryan.gour66,Marketing,LOGIN_SUCCESS,BIOMETRIC,133.51.249.30,VALID_PUBLIC,WS-10472,DEV82559,SID586645,True,,56.0,,UNKNOWN
IAM00011774,2026-08-03 05:11:38,EMP10536,leela.ganesh78,IT,LOGIN_SUCCESS,CERTIFICATE,172.16.41.21,VALID_PRIVATE,VDR-10536,DEV96006,SID199814,False,,47.0,,UNKNOWN
IAM00005391,2026-08-01 03:56:06,EMP11583,hemang.bansal35,Human Resources,LOGIN_FAILURE,MFA,172.16.36.39,VALID_PRIVATE,VDR-11583,DEV84136,SID582953,False,WRONG_PASSWORD,,,INDIA
IAM00008966,2026-09-01 01:26:36,EMP11612,aarush.vasa18,Operations,LOGIN_FAILURE,PASSWORD,192.168.27.,MALFORMED,WS-11612,DEV56551,,False,WRONG_PASSWORD,78.0,,DELHI
IAM00014087,2026-08-05 00:00:00,EMP10799,baljiwan.raju72,Supply Chain,LOGIN_SUCCESS,PASSWORD,62.251.175.133,VALID_PUBLIC,VDR-10799,DEV82235,SID532153,True,,86.0,,DELHI
IAM00014874,2026-08-16 16:44:03,EMP12247,tanish.dasgupta22,IT,SESSION_TERMINATED,PASSWORD,10.140.142,MALFORMED,VDR-12247,DEV58621,,False,,,,UNKNOWN
IAM00006399,2026-08-21 14:32:34,EMP12848,mekhala.singhal56,Finance,LOGIN_SUCCESS,OTP,172.16.35.225,VALID_PRIVATE,WS-12848,DEV71268,SID422655,True,,,,
IAM00016430,2026-09-07 01:48:50,EMP12851,kamala.raman22,Supply Chain,LOGIN_SUCCESS,BIOMETRIC,UNKNOWN,UNKNOWN,WS-12851,DEV27730,SID354196,True,,34.0,,INDIA
IAM00008580,2026-08-15 00:00:00,EMP11049,qushi.acharya51,Operations,LOGIN_SUCCESS,BIOMETRIC,92.208.214.84,VALID_PUBLIC,WS-11049,DEV94023,SID444197,True,,35.0,,MAHARASHTRA
IAM00011093,2026-08-04 00:00:00,EMP11425,hemang.desai79,Finance,MFA_FAILURE,BIOMETRIC,10.71.150,MALFORMED,LPT-11425,DEV20855,SID-602217,False,BAD_TOKEN,,,DELHI
IAM00015497,2026-09-09 11:01:11,EMP10336,umang.radhakrishnan12,Human Resources,LOGIN_SUCCESS,MFA,189.39.32.233,VALID_PUBLIC,WS-10336,DEV20215,SID746061,False,,,,
IAM00001343,2026-08-27 09:14:13,EMP12212,matthew.bath56,Customer Support,LOGIN_FAILURE,CERTIFICATE,172.16.49.7,VALID_PRIVATE,VDR-12212,DEV84154,,False,,31.0,,
IAM00012221,2026-08-14 08:35:37,EMP11807,waida.rai24,Sales,LOGIN_SUCCESS,OTP,172.16.82.175,VALID_PRIVATE,LPT-11807,DEV45695,SID406670,False,,,,UNKNOWN
IAM00011649,2026-09-04 06:58:58,EMP10497,viraj.saha85,IT,SESSION_TERMINATED,MFA,UNKNOWN,UNKNOWN,VDR-10497,DEV38818,,True,,53.0,,PUNJAB
IAM00009406,,EMP11771,gopal.walia83,Finance,LOGIN_SUCCESS,BIOMETRIC,192.168.140.,MALFORMED,VDR-11771,DEV47699,SID996806,True,,58.0,,PUNJAB
IAM00019213,2026-08-03 13:59:06,EMP10900,lohit.reddy93,Procurement,LOGIN_SUCCESS,BIOMETRIC,172.16.17.6,VALID_PRIVATE,VDR-10900,DEV17956,SID681919,True,,23.0,,INDIA
IAM00001762,2026-08-02 17:03:06,EMP12468,manan.mittal77,IT,LOGIN_SUCCESS,OTP,172.16.145.127,VALID_PRIVATE,WS-12468,DEV97197,SID990189,True,,59.0,,PUNJAB
IAM00015231,2026-08-06 03:26:39,EMP12574,vanya.rana13,Sales,LOGIN_FAILURE,MFA,192.168.202.61,VALID_PRIVATE,LPT-12574,DEV78601,,False,ACCOUNT_LOCKED,27.0,,INDIA
IAM00002616,2026-08-11 03:48:03,EMP11381,jairaj.acharya41,Human Resources,LOGIN_SUCCESS,PASSWORD,172.16.135.63,VALID_PRIVATE,WS-11381,DEV26784,SID612747,True,,95.0,,MAHARASHTRA
IAM00005015,2026-08-20 05:31:53,EMP12486,charvi_om72,People,LOGIN_SUCCESS,MFA,192.168.18.226,VALID_PRIVATE,LPT-12486,DEV72903,SID168447,True,,92.0,,DELHI
IAM00013503,2026-08-13 03:54:21,EMP10355,kavya.bajwa2,Sales,LOGIN_SUCCESS,PASSWORD,192.168.9.185,VALID_PRIVATE,WS-10355,DEV60197,SID616237,True,,10.0,,MAHARASHTRA
IAM00016921,2026-08-01 08:43:02,EMP12111,chatresh_krish60,Sales,MFA_FAILURE,MFA,UNKNOWN,UNKNOWN,LPT-12111,DEV47712,SID338900,False,BAD_TOKEN,,,INDIA
IAM00018965,2026-08-22 18:51:27,EMP11251,amrita.balakrishnan89,Procurement,LOGIN_SUCCESS,SSO,219.143.213.72,VALID_PUBLIC,VDR-11251,DEV32326,SID715222,True,,85.0,,DELHI
IAM00000149,2026-08-13 00:00:00,EMP11617,ryan.sarin13,Finance,LOGIN_SUCCESS,OTP,192.168.90.80,VALID_PRIVATE,VDR-11617,DEV33190,,True,,58.0,,PUNJAB
IAM00001086,2026-08-17 19:57:25,EMP12474,yutika.borde37,Operations,LOGIN_FAILURE,PASSWORD,UNKNOWN,UNKNOWN,LPT-12474,DEV31787,SID434763,True,ACCOUNT_LOCKED,11.0,,
IAM00007750,2026-08-20 00:03:12,EMP11371,chanakya.sharaf74,Compliance,LOGIN_SUCCESS,BIOMETRIC,10.177.197,MALFORMED,LPT-11371,DEV69486,SID351195,True,,73.0,,
IAM00004496,2026-09-07 04:50:25,EMP11562,upkaar.chaudhary2,Procurement,LOGIN_SUCCESS,SSO,192.168.198.193,VALID_PRIVATE,WS-11562,DEV34608,SID823423,False,,48.0,,PUNJAB
IAM00017356,2026-09-04 12:45:59,EMP12054,amara.sur40,Operations,LOGIN_FAILURE,OTP,180.84.134.222,VALID_PUBLIC,VDR-12054,DEV40420,,False,WRONG_PASSWORD,16.0,,DELHI
IAM00015971,2026-08-11 02:30:30,EMP11593,kiaan.palan97,Finance,LOGIN_SUCCESS,CERTIFICATE,192.168.193.72.0,MALFORMED,LPT-11593,DEV24611,SID491473,False,,,,INDIA
IAM00010226,2026-08-31 00:22:43,EMP12798,abhimanyu.trivedi4,Sales,PRIVILEGE_ESCALATION_REQUEST,BIOMETRIC,132.194.242.227,VALID_PUBLIC,WS-12798,DEV31013,,False,,35.0,,PUNJAB
IAM00007087,2026-08-04 16:58:39,EMP11117,yagnesh.bhardwaj90,Customer Support,LOGIN_SUCCESS,MFA,178-138.60.143,MALFORMED,VDR-11117,DEV96661,SID139290,False,,42.0,,
IAM00016135,2026-08-29 17:10:04,EMP11583,hemang.bansal35,Human Resources,LOGIN_FAILURE,CERTIFICATE,172.16.21.37,VALID_PRIVATE,VDR-11583,DEV84136,SID749987,False,,97.0,,PUNJAB
IAM00010269,,EMP11305,aahana.shanker52,People,LOGIN_FAILURE,PASSWORD,150.222.11.183.0,MALFORMED,VDR-11305,DEV30863,,True,,22.0,,MAHARASHTRA
IAM00008227,2026-08-08 23:13:57,EMP12495,chandani.jain37,Finance,LOGIN_SUCCESS,BIOMETRIC,192.168.217.138,VALID_PRIVATE,WS-12495,DEV77449,,True,,,MEDIUM,DELHI
IAM00014352,2026-09-05 03:18:32,EMP11010,kiaan.issac82,Marketing,LOGIN_SUCCESS,SSO,13.51.0.6.0,MALFORMED,LPT-11010,DEV98458,SID257755,False,,76.0,,
IAM00018413,2026-09-01 00:00:00,EMP11306,xalak.swamy61,Operations,LOGIN_SUCCESS,MFA,10.16.87,MALFORMED,VDR-11306,DEV41013,SID311557,True,,53.0,,INDIA
IAM00019566,2026-08-30 00:00:00,EMP10296,osha.kapur39,IT,LOGIN_SUCCESS,CERTIFICATE,,MISSING,VDR-10296,DEV59792,SID739642,True,,52.0,,DELHI
IAM00004948,2026-09-07 00:00:00,EMP10669,mohini.thakkar22,Procurement,LOGIN_SUCCESS,MFA,999.999.999.999,MALFORMED,LPT-10669,DEV88012,SID679970,False,,,LOW,
IAM00008743,2026-08-14 07:55:00,EMP12348,indrajit.sangha86,IT,LOGIN_SUCCESS,CERTIFICATE,10.7.32,MALFORMED,VDR-12348,DEV75028,SID996016,True,,93.0,,INDIA
IAM00010199,2026-08-17 17:08:00,EMP11077,veer.sekhon76,Sales,LOGIN_SUCCESS,SSO,204.172.163.251.0,MALFORMED,WS-11077,DEV26700,SID366628,True,,,,
IAM00010990,2026-08-26 02:33:34,EMP11718,ishaan_ratta20,Customer Support,LOGIN_SUCCESS,MFA,78-24.84.183,MALFORMED,VDR-11718,DEV91630,SID753939,True,,77.0,,
IAM00004222,,EMP12453,joshua.mohanty72,Operations,LOGIN_SUCCESS,SSO,10.127.155,MALFORMED,VDR-12453,DEV47254,SID830306,True,,,,REMOTE
IAM00013063,,EMP10292,falguni.rajan71,Human Resources,LOGIN_SUCCESS,CERTIFICATE,172-16.182.116,MALFORMED,WS-10292,DEV60493,,False,,93.0,,INDIA
IAM00015600,2026-08-07 06:15:16,EMP11351,raksha.de11,People,LOGIN_SUCCESS,MFA,172.16.145.29,VALID_PRIVATE,VDR-11351,DEV85292,SID460711,True,,68.0,,
IAM00009264,2026-08-30 13:01:00,EMP11190,yuvraj.mistry78,Customer Support,LOGIN_SUCCESS,PASSWORD,10.23.63,MALFORMED,LPT-11190,DEV54436,SID298078,True,,87.0,,REMOTE
IAM00014544,2026-09-04 22:25:00,EMP10063,ira.tara4,Human Resources,LOGIN_FAILURE,BIOMETRIC,57.134.207.34,VALID_PUBLIC,WS-10063,DEV33819,,False,,,,INDIA
IAM00001339,2026-08-11 04:41:02,EMP12321,bhavani.khare8,IT,LOGIN_SUCCESS,SSO,UNKNOWN,UNKNOWN,LPT-12321,DEV67583,,False,,95.0,,REMOTE
IAM00011928,2026-08-07 02:05:13,EMP12622,bimala.kuruvilla18,Sales,LOGIN_FAILURE,MFA,172.16.63.188,VALID_PRIVATE,LPT-12622,DEV25930,,False,WRONG_PASSWORD,,,PUNJAB
IAM00008848,2026-08-09 16:47:22,EMP10529,gagan.dyal1,Procurement,LOGIN_SUCCESS,OTP,192.168.126.245,VALID_PRIVATE,VDR-10529,DEV10942,,True,,32.0,,
IAM00005592,2026-08-02 13:40:17,EMP11441,qabil_kumar24,Operations,LOGIN_SUCCESS,PASSWORD,10.33.106.0,VALID_PRIVATE,WS-11441,DEV81667,SID385962,True,,46.0,,MAHARASHTRA
IAM00008867,2026-08-11 13:27:00,EMP12072,vrinda.sankar60,Innovation,MFA_ENROLLMENT,MFA,10.76.249,MALFORMED,WS-12072,DEV47990,SID-988137,True,,87.0,,
IAM00003773,2026-08-15 22:08:01,EMP12425,jeet.rajagopalan64,R&D,LOGIN_SUCCESS,SSO,192.168.171.98,VALID_PRIVATE,LPT-12425,DEV51114,SID792512,False,,23.0,,UNKNOWN
IAM00009333,2026-08-01 22:12:53,EMP10054,aradhana.bahl32,Finance,LOGIN_FAILURE,PASSWORD,171.10.8.130,VALID_PUBLIC,LPT-10054,DEV65724,SID530234,True,WRONG_PASSWORD,,,UNKNOWN
IAM00004838,2026-08-04 06:44:15,EMP10746,oviya.acharya25,Human Resources,LOGIN_FAILURE,PASSWORD,192.168.71.114,VALID_PRIVATE,WS-10746,DEV75210,SID-188336,False,WRONG_PASSWORD,,MEDIUM,DELHI
IAM00007439,2026-08-07 18:47:18,EMP11208,utkarsh.tata53,Brand,LOGIN_SUCCESS,BIOMETRIC,,MISSING,LPT-11208,DEV69055,SID180133,True,,,LOW,
IAM00011243,2026-09-08 16:45:49,EMP11166,gauri.dass35,R&D,LOGIN_FAILURE,OTP,192.168.120.124,VALID_PRIVATE,VDR-11166,DEV20009,,False,UNKNOWN_USER,,MEDIUM,MAHARASHTRA
IAM00018832,2026-09-05 05:41:21,EMP12003,nitara.bhargava30,Human Resources,LOGIN_FAILURE,SSO,63.247.27.42.0,MALFORMED,WS-12003,DEV32445,SID110909,False,WRONG_PASSWORD,,HIGH,INDIA
IAM00009281,2026-08-13 10:32:51,EMP11229,aahana.rao53,Human Resources,LOGIN_SUCCESS,PASSWORD,201-78.174.134,MALFORMED,LPT-11229,DEV37563,,True,,95.0,,PUNJAB
IAM00012839,2026-08-09 00:58:19,EMP11298,harrison.varughese13,Procurement,LOGIN_FAILURE,BIOMETRIC,172.16.109.38,VALID_PRIVATE,VDR-11298,DEV46068,,False,UNKNOWN_USER,72.0,,
IAM00004086,2026-08-15 10:54:55,EMP12014,yadavi.karan30,Supply Chain,LOGIN_SUCCESS,PASSWORD,190.99.98.96,VALID_PUBLIC,LPT-12014,DEV74595,SID349978,True,,67.0,,
IAM00001649,2026-08-09 01:12:11,EMP10414,garima.bedi78,People,LOGIN_SUCCESS,PASSWORD,172.16.113.90,VALID_PRIVATE,LPT-10414,DEV63368,SID506368,True,,,,PUNJAB
IAM00013158,2026-08-17 21:31:05,EMP10765,fiyaz.narayanan27,Finance,LOGIN_FAILURE,PASSWORD,172.16.82.10,VALID_PRIVATE,VDR-10765,DEV24884,,False,TIMEOUT,,HIGH,MAHARASHTRA
IAM00003163,,EMP10422,yuvraj.bahl40,Brand,LOGIN_SUCCESS,MFA,148.111.160.,MALFORMED,WS-10422,,SID660847,True,,60.0,,REMOTE
IAM00009827,2026-08-17 01:25:29,EMP11415,nihal.varkey79,Finance,LOGIN_FAILURE,CERTIFICATE,135.216.21.173,VALID_PUBLIC,WS-11415,DEV10032,,True,,23.0,,PUNJAB
IAM00008864,2026-08-06 04:38:21,EMP11870,zinal.palla99,Human Resources,LOGIN_FAILURE,SSO,999.999.999.999,MALFORMED,LPT-11870,DEV54839,SID431116,False,,86.0,,DELHI
IAM00009780,2026-09-04 00:00:00,EMP10461,nidra.mahal64,R&D,MFA_FAILURE,PASSWORD,192-168.64.28,MALFORMED,WS-10461,DEV95638,SID450234,True,ACCOUNT_LOCKED,,,
IAM00006648,2026-08-04 00:00:00,EMP12296,eesha.nayak98,Marketing,MFA_ENROLLMENT,PASSWORD,172.16.65.208,VALID_PRIVATE,LPT-12296,DEV67799,,True,,90.0,,
IAM00017137,2026-08-16 14:04:04,EMP12653,andrew.sabharwal19,R&D,LOGIN_SUCCESS,CERTIFICATE,192.168.137.,MALFORMED,LPT-12653,DEV70920,SID585995,True,,53.0,,DELHI
IAM00008447,2026-08-16 06:04:00,EMP11647,simon.kapoor61,Procurement,ACCOUNT_UNLOCK,OTP,172.16.238.61,VALID_PRIVATE,VDR-11647,DEV90746,,False,,41.0,,UNKNOWN
IAM00005660,2026-08-23 02:44:47,EMP10963,yash.boase95,Procurement,LOGIN_SUCCESS,CERTIFICATE,33.48.55.38,VALID_PUBLIC,LPT-10963,DEV18566,SID508521,True,,22.0,,
IAM00005616,2026-08-22 05:55:01,EMP10917,abha.chaudhary85,Finance,LOGIN_SUCCESS,CERTIFICATE,10.146.231,MALFORMED,VDR-10917,DEV96554,SID207864,False,,65.0,,
IAM00015098,,EMP12505,radhika.bath93,Procurement,LOGIN_SUCCESS,SSO,,MISSING,LPT-12505,DEV68365,SID192064,True,,49.0,,PUNJAB
IAM00011435,2026-08-14 00:00:00,EMP10796,veer.singh70,Operations,PASSWORD_RESET,CERTIFICATE,172-16.168.1,MALFORMED,VDR-10796,,,False,,28.0,,REMOTE
IAM00019294,2026-08-22 16:55:00,EMP10591,fariq.chhabra6,R&D,LOGIN_SUCCESS,SSO,10.209.45,MALFORMED,WS-10591,DEV81137,SID355015,True,,,,
IAM00015904,2026-08-04 12:00:00,EMP11143,vidhi.zacharia33,Customer Support,LOGIN_FAILURE,SSO,172.16.139.131,VALID_PRIVATE,WS-11143,DEV92557,,False,BAD_TOKEN,49.0,,DELHI
IAM00010961,2026-08-19 11:24:00,EMP12137,logan.ramakrishnan20,R&D,SESSION_TERMINATED,SSO,65.30.222.112,VALID_PUBLIC,VDR-12137,DEV72539,,True,,25.0,,
IAM00001545,,EMP12308,omaja.bhalla35,Legal,MFA_FAILURE,MFA,192.168.42.66,VALID_PRIVATE,VDR-12308,DEV75901,,False,INVALID_CREDENTIALS,,HIGH,PUNJAB
IAM00002094,2026-08-26 21:04:34,EMP10230,sarthak.rajagopalan99,Brand,LOGIN_FAILURE,PASSWORD,10.146.249,MALFORMED,VDR-10230,DEV74094,,True,WRONG_PASSWORD,42.0,,REMOTE
IAM00014176,2026-09-05 00:00:00,EMP12285,fariq.koshy90,Finance,LOGIN_SUCCESS,MFA,94.223.146.123,VALID_PUBLIC,LPT-12285,DEV27115,SID211799,True,,27.0,,DELHI
IAM00005883,2026-08-14 13:44:00,EMP12739,manan.choudhary21,R&D,LOGIN_SUCCESS,MFA,172-16.222.150,MALFORMED,LPT-12739,DEV64877,SID928985,True,,46.0,,REMOTE
IAM00003315,2026-08-16 20:55:06,EMP11729,anvi.biswas59,Sales,LOGIN_SUCCESS,BIOMETRIC,UNKNOWN,UNKNOWN,VDR-11729,DEV99368,SID879390,False,,,,DELHI
IAM00016961,2026-09-01 15:08:39,EMP10140,finn.gupta86,Marketing,LOGIN_SUCCESS,CERTIFICATE,172.16.156.98,VALID_PRIVATE,VDR-10140,DEV72163,SID273109,False,,82.0,,PUNJAB
IAM00015431,2026-08-11 00:00:00,EMP11483,mekhala.choudhary37,R&D,LOGIN_FAILURE,OTP,192.168.170.77,VALID_PRIVATE,LPT-11483,DEV62435,,True,OTP_EXPIRED,95.0,,REMOTE
IAM00013137,2026-08-16 05:47:00,EMP11001,aarush.prashad25,Procurement,LOGIN_SUCCESS,CERTIFICATE,129-125.36.165,MALFORMED,VDR-11001,DEV81188,SID529883,True,,4.0,,MAHARASHTRA
IAM00011299,2026-08-03 00:00:00,EMP12998,aryan.talwar5,Human Resources,LOGIN_SUCCESS,MFA,999.999.999.999,MALFORMED,LPT-12998,DEV23596,SID978382,True,,30.0,,DELHI
IAM00008509,2026-08-09 09:19:21,EMP12113,akshay.dugal56,Finance,LOGIN_FAILURE,CERTIFICATE,,MISSING,VDR-12113,DEV98652,,False,,53.0,,
IAM00007066,2026-08-26 00:41:20,EMP10745,lopa.bali80,Operations,SESSION_TERMINATED,BIOMETRIC,192.168.157.233,VALID_PRIVATE,LPT-10745,DEV70845,,False,,55.0,,PUNJAB
IAM00004214,2026-08-14 12:30:08,EMP12168,balendra.taneja17,Finance,LOGIN_SUCCESS,PASSWORD,192.168.93.,MALFORMED,VDR-12168,DEV47904,SID255508,True,,45.0,,PUNJAB
IAM00005101,2026-08-31 05:21:48,EMP12518,rushil.kuruvilla99,Compliance,LOGIN_SUCCESS,PASSWORD,10.1.147.0,VALID_PRIVATE,WS-12518,DEV42685,SID752797,True,,41.0,,INDIA
IAM00009053,2026-09-07 09:36:54,EMP10125,bishakha.varkey39,Legal,LOGIN_SUCCESS,SSO,192.168.164.104,VALID_PRIVATE,LPT-10125,DEV14877,SID376194,True,,89.0,,INDIA
IAM00013279,2026-08-10 11:30:57,EMP12659,chatura.swaminathan11,Compliance,LOGIN_SUCCESS,CERTIFICATE,172.16.235.125,VALID_PRIVATE,LPT-12659,DEV54883,SID116404,True,,,,
IAM00000932,2026-08-09 20:31:00,EMP10298,aradhana.yogi41,Marketing,LOGIN_FAILURE,OTP,172.16.189.99,VALID_PRIVATE,LPT-10298,DEV52714,SID712660,True,OTP_EXPIRED,1.0,,
IAM00007957,2026-08-12 23:55:41,EMP12849,eiravati.agrawal54,Customer Support,LOGIN_FAILURE,BIOMETRIC,169-111.168.207,MALFORMED,WS-12849,DEV49156,,False,TIMEOUT,19.0,,DELHI
IAM00015645,2026-08-20 01:11:21,EMP11362,meghana.jaggi6,People,LOGIN_SUCCESS,CERTIFICATE,999.999.999.999,MALFORMED,WS-11362,DEV92684,SID945608,True,,11.0,,DELHI
IAM00005431,2026-08-31 05:00:06,EMP10509,ishanvi.dugar70,R&D,LOGIN_SUCCESS,PASSWORD,192.168.184.29,VALID_PRIVATE,WS-10509,DEV39269,SID587929,True,,21.0,,REMOTE
IAM00002738,,EMP12913,reyansh.cheema32,Operations,LOGIN_FAILURE,CERTIFICATE,10.57.75,MALFORMED,WS-12913,DEV52978,,False,,,,PUNJAB
IAM00014353,2026-08-01 00:00:00,EMP10476,jason.parmar97,Finance,LOGIN_SUCCESS,OTP,172.16.56.10.0,MALFORMED,WS-10476,DEV29192,SID849845,True,,97.0,,UNKNOWN
IAM00011577,2026-08-21 14:41:45,EMP11241,bhavani.shetty89,IT,LOGIN_SUCCESS,CERTIFICATE,,MISSING,WS-11241,DEV84379,SID316207,True,,,,MAHARASHTRA
IAM00017557,2026-08-08 05:11:55,EMP10016,jacob.ranganathan48,Finance,LOGIN_FAILURE,OTP,218.75.130.,MALFORMED,VDR-10016,DEV10074,,True,OTP_EXPIRED,22.0,,
IAM00001576,2026-08-08 00:00:00,EMP11765,anirudh.shukla15,Customer Support,LOGIN_SUCCESS,MFA,192.168.199.180,VALID_PRIVATE,VDR-11765,DEV11160,SID257176,True,,49.0,,REMOTE
IAM00008804,2026-08-22 00:00:00,EMP10693,wriddhish.babu12,Procurement,LOGIN_SUCCESS,PASSWORD,92.164.111.105,VALID_PUBLIC,VDR-10693,DEV62978,SID542848,True,,,,MAHARASHTRA
IAM00016105,2026-09-07 00:00:00,EMP11323,frederick.shetty55,Customer Support,LOGIN_FAILURE,CERTIFICATE,30.178.143.123,VALID_PUBLIC,WS-11323,DEV25465,,False,WRONG_PASSWORD,2.0,,
IAM00018694,2026-08-15 11:41:20,EMP12588,raksha.gokhale23,Sales,LOGIN_SUCCESS,OTP,205.31.237.181.0,MALFORMED,VDR-12588,DEV92201,SID378849,True,,,,REMOTE
IAM00000125,2026-08-10 06:08:00,EMP10322,bakhshi.dora47,Customer Support,LOGIN_SUCCESS,BIOMETRIC,10.228.89,MALFORMED,VDR-10322,DEV67850,SID895157,False,,60.0,,INDIA
IAM00010026,2026-08-27 06:31:56,EMP11934,nicholas.varma41,Legal,SESSION_TERMINATED,PASSWORD,10.249.220,MALFORMED,VDR-11934,DEV94621,,True,,6.0,,PUNJAB
IAM00008714,2026-08-09 06:57:39,EMP12901,advay.jayaraman98,Legal,LOGIN_SUCCESS,PASSWORD,190.181.7.42,VALID_PUBLIC,WS-12901,DEV81061,,True,,8.0,,DELHI
IAM00015537,2026-08-19 16:16:22,EMP11968,ojasvi.keer69,Legal,LOGIN_FAILURE,OTP,172.16.144.45,VALID_PRIVATE,WS-11968,DEV92638,SID433434,False,ACCOUNT_LOCKED,0.0,,PUNJAB
IAM00009504,2026-08-31 10:42:15,EMP11001,aarush.prashad25,Supply Chain,LOGIN_FAILURE,OTP,164.132.89.,MALFORMED,VDR-11001,DEV81188,,False,BAD_TOKEN,53.0,,
IAM00012936,2026-08-17 06:11:00,EMP10434,wyatt.narang58,Marketing,LOGIN_SUCCESS,SSO,172-16.83.236,MALFORMED,LPT-10434,DEV85534,SID-941544,True,,,,
IAM00007013,2026-08-12 23:02:15,EMP11203,upkaar.padmanabhan11,Finance,LOGIN_SUCCESS,MFA,999.999.999.999,MALFORMED,WS-11203,DEV20709,SID193042,False,,23.0,,INDIA
IAM00018170,2026-08-08 18:41:14,EMP12635,ikbal.sharaf98,Procurement,LOGIN_SUCCESS,CERTIFICATE,172.16.108.,MALFORMED,LPT-12635,DEV54743,,True,,44.0,,INDIA
IAM00013367,2026-08-22 17:46:50,EMP10375,daniel.bhat5,Procurement,LOGIN_FAILURE,OTP,30.154.252.132.0,MALFORMED,LPT-10375,DEV94840,SID-807202,False,WRONG_PASSWORD,4.0,,DELHI
IAM00012585,2026-09-06 14:42:22,EMP12654,charvi.tella63,People,LOGIN_FAILURE,BIOMETRIC,999.999.999.999,MALFORMED,LPT-12654,DEV48604,,False,WRONG_PASSWORD,,MEDIUM,UNKNOWN
IAM00010260,2026-08-18 11:37:00,EMP12627,brijesh.chaudry21,Marketing,LOGIN_FAILURE,PASSWORD,192.168.250.172,VALID_PRIVATE,VDR-12627,DEV24746,,False,,72.0,,
IAM00006125,2026-08-06 12:25:30,EMP11847,vinaya.lal10,Marketing,LOGIN_SUCCESS,BIOMETRIC,172.16.179.187.0,MALFORMED,WS-11847,DEV85926,SID141924,True,,50.0,,UNKNOWN
IAM00014359,2026-08-27 20:44:05,EMP11835,yashoda.nair8,Legal,LOGIN_SUCCESS,SSO,192.168.227.44,VALID_PRIVATE,WS-11835,DEV30191,SID683096,True,,,,REMOTE
IAM00015312,,EMP11002,radha.kibe52,Legal,MFA_FAILURE,SSO,204.102.169.66,VALID_PUBLIC,VDR-11002,DEV11558,,False,WRONG_PASSWORD,8.0,,DELHI
IAM00016121,2026-09-02 19:05:00,EMP12261,bhavya.borah17,Sales,LOGIN_SUCCESS,OTP,192.168.130.143,VALID_PRIVATE,WS-12261,DEV50207,SID952953,True,,,HIGH,REMOTE
IAM00010326,2026-08-21 00:00:00,EMP11073,rachit.shanker56,IT,LOGIN_SUCCESS,OTP,999.999.999.999,MALFORMED,WS-11073,DEV46747,SID643436,True,,0.0,,
IAM00006716,2026-08-06 00:00:00,EMP11676,balhaar.swaminathan14,Procurement,MFA_FAILURE,BIOMETRIC,UNKNOWN,UNKNOWN,VDR-11676,DEV28181,,False,OTP_EXPIRED,99.0,,
IAM00005852,2026-08-20 00:00:00,EMP12949,chandresh.samra52,R&D,MFA_FAILURE,PASSWORD,172.16.156.,MALFORMED,VDR-12949,DEV80247,SID740001,False,INVALID_CREDENTIALS,30.0,,PUNJAB
IAM00011361,2026-08-15 00:00:00,EMP12260,patrick.salvi50,R&D,MFA_FAILURE,CERTIFICATE,172.16.149.165,VALID_PRIVATE,LPT-12260,DEV41671,,True,EXPIRED_PASSWORD,,HIGH,INDIA
IAM00006485,2026-08-08 00:00:00,EMP10912,mohammed.devan20,Operations,LOGIN_SUCCESS,SSO,192.168.249.46,VALID_PRIVATE,LPT-10912,DEV26119,,True,,62.0,,PUNJAB
IAM00006306,2026-08-10 03:40:00,EMP10208,liam.agate34,Sales,LOGIN_SUCCESS,OTP,172.16.95.223,VALID_PRIVATE,VDR-10208,DEV93753,SID114131,True,,98.0,,DELHI
IAM00003741,2026-08-20 00:00:00,EMP10373,teerth.sandal43,Human Resources,LOGIN_FAILURE,PASSWORD,172.16.75.,MALFORMED,LPT-10373,DEV32018,,False,,,HIGH,PUNJAB
IAM00015164,2026-08-31 00:00:00,EMP11925,triya.narasimhan75,Human Resources,LOGIN_FAILURE,OTP,97.245.9.124,VALID_PUBLIC,LPT-11925,DEV79932,SID253518,False,OTP_EXPIRED,89.0,,
